Trials	Fair	Biased	
7100	0.5109859154929578	0.7053521126760564	
7200	0.5097222222222222	0.7056944444444444	
7300	0.5080821917808219	0.7054794520547946	
7400	0.5070270270270271	0.7051351351351351	
7500	0.5064	0.7042666666666667	
7600	0.5061842105263158	0.7031578947368421	
7700	0.5063636363636363	0.7028571428571428	
7800	0.5058974358974359	0.7025641025641025	
7900	0.5044303797468355	0.7024050632911393	
8000	0.504125	0.702875	
8100	0.5045679012345679	0.7025925925925925	
8200	0.505	0.7023170731707317	
8300	0.503855421686747	0.7020481927710843	
8400	0.503452380952381	0.7013095238095238	
8500	0.5037647058823529	0.7004705882352941	
8600	0.5025581395348837	0.7009302325581396	
8700	0.5033333333333333	0.7008045977011494	
8800	0.5026136363636363	0.6998863636363636	
8900	0.5037078651685393	0.700561797752809	
9000	0.5041111111111111	0.7007777777777778	
9100	0.5043956043956044	0.7015384615384616	
9200	0.5030434782608696	0.7016304347826087	
9300	0.5033333333333333	0.7020430107526882	
9400	0.5037234042553191	0.7020212765957446	
9500	0.5037894736842106	0.7021052631578948	
9600	0.5035416666666667	0.701875	
9700	0.503298969072165	0.702061855670103	
9800	0.5034693877551021	0.7019387755102041	
9900	0.5037373737373737	0.7016161616161616	
10000	0.5042	0.701	
10100	0.5031683168316832	0.7008910891089108	
10200	0.5029411764705882	0.7007843137254902	
10300	0.5033980582524272	0.7005825242718446	
10400	0.5027884615384616	0.7	
10500	0.5032380952380953	0.7003809523809523	
10600	0.5034905660377359	0.6999056603773585	
10700	0.5037383177570094	0.7001869158878504	
10800	0.5036111111111111	0.7	
10900	0.5042201834862385	0.700091743119266	
11000	0.5036363636363637	0.6999090909090909	
11100	0.504054054054054	0.6997297297297297	
11200	0.5038392857142857	0.7005357142857143	
11300	0.5038053097345133	0.700353982300885	
11400	0.5035087719298246	0.7001754385964912	
11500	0.5030434782608696	0.7004347826086956	
11600	0.5033620689655173	0.7006896551724138	
11700	0.5029059829059829	0.7011111111111111	
11800	0.503135593220339	0.7016101694915254	
11900	0.5026050420168067	0.701764705882353	
12000	0.50275	0.7020833333333333	
12100	0.5025619834710744	0.701900826446281	
12200	0.5022131147540984	0.7024590163934427	
12300	0.5016260162601626	0.7027642276422764	
12400	0.5020161290322581	0.7029032258064516	
12500	0.5028	0.70256	
12600	0.5025396825396825	0.7023015873015873	
12700	0.5024409448818897	0.701732283464567	
12800	0.502578125	0.701640625	
12900	0.5031782945736434	0.702015503875969	
13000	0.5028461538461538	0.7019230769230769	
13100	0.5039694656488549	0.7012977099236641	
13200	0.5037878787878788	0.7018939393939394	
13300	0.5036842105263157	0.7014285714285714	
13400	0.5035074626865672	0.7012686567164179	
13500	0.5034074074074074	0.7014814814814815	
13600	0.5030882352941176	0.7016176470588236	
13700	0.5022627737226277	0.700948905109489	
13800	0.5020289855072464	0.7009420289855073	
13900	0.5022302158273382	0.7007913669064748	
14000	0.5021428571428571	0.7007142857142857	
14100	0.5019858156028368	0.7005673758865248	
14200	0.5020422535211267	0.7004929577464789	
14300	0.5023076923076923	0.7000699300699301	
14400	0.5025	0.7000694444444444	
14500	0.5020689655172413	0.7001379310344827	
14600	0.5020547945205479	0.7	
14700	0.502517006802721	0.6998639455782313	
14800	0.5025675675675676	0.7002702702702702	
14900	0.5026845637583892	0.7008724832214765	
15000	0.5024	0.7011333333333334	
15100	0.502317880794702	0.7013245033112583	
15200	0.5026315789473684	0.7009868421052632	
15300	0.5034640522875817	0.7009803921568627	
15400	0.5034415584415585	0.7003896103896103	
15500	0.5040645161290322	0.7003225806451613	
15600	0.5043589743589744	0.7006410256410256	
15700	0.5038853503184714	0.7005095541401274	
15800	0.5037341772151899	0.7002531645569621	
15900	0.5032704402515723	0.700314465408805	
16000	0.503125	0.6996875	
16100	0.5033540372670807	0.6998136645962733	
16200	0.5033333333333333	0.6996913580246914	
16300	0.5038650306748467	0.6996932515337423	
16400	0.5037195121951219	0.6995731707317073	
16500	0.5038787878787879	0.6992121212121212	
16600	0.5045180722891566	0.6992168674698795	
16700	0.504251497005988	0.6994011976047905	
16800	0.504702380952381	0.6994642857142858	
16900	0.5040828402366864	0.6997633136094674	
17000	0.5045294117647059	0.6995882352941176	
17100	0.5047953216374269	0.6993567251461988	
17200	0.5051162790697674	0.6996511627906977	
17300	0.5052601156069364	0.6997109826589596	
17400	0.5049425287356322	0.6999425287356322	
17500	0.5052571428571428	0.6999428571428571	
17600	0.5053977272727272	0.7001136363636363	
17700	0.5052542372881356	0.7003389830508474	
17800	0.5047752808988764	0.7003932584269663	
17900	0.5053631284916201	0.7006703910614526	
18000	0.5057222222222222	0.7008888888888889	
18100	0.5056353591160221	0.7012707182320442	
18200	0.5056043956043956	0.7012087912087912	
18300	0.5060109289617486	0.7011475409836065	
18400	0.5063043478260869	0.701304347826087	
18500	0.5063243243243243	0.7014594594594594	
18600	0.5064516129032258	0.7018817204301075	
18700	0.5064171122994653	0.7018716577540107	
18800	0.505904255319149	0.7017021276595745	
18900	0.5061375661375661	0.7020634920634921	
19000	0.5061052631578947	0.7022631578947368	
19100	0.5057068062827225	0.7023560209424083	
19200	0.5063541666666667	0.7019791666666667	
19300	0.5072020725388601	0.7019170984455958	
19400	0.5070103092783506	0.7015463917525773	
19500	0.5071282051282051	0.7013333333333334	
19600	0.506938775510204	0.7010204081632653	
19700	0.5069035532994924	0.7012690355329949	
19800	0.5073232323232323	0.7014646464646465	
19900	0.507286432160804	0.7015075376884422	
20000	0.50735	0.70125	
20100	0.507363184079602	0.7014925373134329	
20200	0.5074752475247525	0.7011881188118811	
20300	0.5072413793103449	0.7013793103448276	
20400	0.5073039215686275	0.7017156862745098	
20500	0.5073658536585366	0.7016097560975609	
20600	0.5068932038834951	0.701747572815534	
20700	0.5071014492753623	0.7017391304347826	
20800	0.5072596153846154	0.7015384615384616	
20900	0.5073684210526316	0.7011483253588516	
21000	0.5074285714285715	0.701047619047619	
21100	0.5074407582938388	0.7008530805687204	
21200	0.5072641509433963	0.7014150943396227	
21300	0.5068544600938967	0.7014553990610328	
21400	0.507196261682243	0.701588785046729	
21500	0.5068837209302326	0.7015813953488372	
21600	0.5066203703703703	0.7018518518518518	
21700	0.5067281105990783	0.7021198156682028	
21800	0.5064220183486239	0.7021100917431192	
21900	0.5064383561643836	0.701917808219178	
22000	0.5066818181818182	0.7019545454545455	
22100	0.5067420814479638	0.701945701357466	
22200	0.5063963963963964	0.7021621621621622	
22300	0.5062331838565023	0.7024215246636771	
22400	0.5065625	0.7025446428571429	
22500	0.5065333333333333	0.7028	
22600	0.5061061946902655	0.7029646017699115	
22700	0.5062995594713656	0.702863436123348	
22800	0.5066666666666667	0.7031140350877193	
22900	0.5064628820960698	0.7031877729257642	
23000	0.5066086956521739	0.703	
23100	0.506969696969697	0.702943722943723	
23200	0.506896551724138	0.7028879310344828	
23300	0.5065665236051502	0.7027038626609442	
23400	0.5068803418803419	0.7029487179487179	
23500	0.5068085106382979	0.7027234042553191	
23600	0.5069067796610169	0.7025	
23700	0.5071308016877637	0.7024050632911393	
23800	0.5071848739495798	0.7025210084033613	
23900	0.5074476987447699	0.7022175732217574	
24000	0.5077083333333333	0.702375	
24100	0.5080497925311204	0.702240663900415	
24200	0.5079752066115703	0.7023140495867769	
24300	0.5082304526748971	0.7025102880658436	
24400	0.508360655737705	0.7026229508196721	
24500	0.5083673469387755	0.7026938775510204	
24600	0.5084146341463415	0.7030081300813008	
24700	0.5084615384615384	0.7030364372469635	
24800	0.5082258064516129	0.7025403225806451	
24900	0.5084337349397591	0.7026907630522088	
25000	0.50824	0.70264	
25100	0.5085657370517929	0.7026294820717132	
25200	0.5084920634920634	0.7026587301587301	
25300	0.5084189723320158	0.7026086956521739	
25400	0.5083070866141732	0.7028346456692913	
25500	0.508235294117647	0.7030588235294117	
25600	0.5081640625	0.7030859375	
25700	0.507976653696498	0.7034241245136187	
25800	0.5077906976744186	0.7037209302325581	
25900	0.5079536679536679	0.7037065637065637	
26000	0.5077692307692308	0.7036923076923077	
26100	0.5077777777777778	0.7038314176245211	
26200	0.507824427480916	0.7040458015267176	
26300	0.507680608365019	0.7040684410646387	
26400	0.5077272727272727	0.7040151515151515	
26500	0.5077735849056604	0.7041132075471698	
26600	0.5079323308270677	0.703984962406015	
26700	0.5077153558052434	0.7040074906367041	
26800	0.5078358208955224	0.7039552238805971	
26900	0.5077695167286246	0.7035687732342008	
27000	0.507962962962963	0.7036666666666667	
27100	0.5080442804428045	0.7037269372693727	
27200	0.5078308823529412	0.7035661764705883	
27300	0.5075457875457875	0.7033333333333334	
27400	0.5075912408759125	0.703065693430657	
27500	0.5074181818181818	0.7032	
27600	0.5076449275362319	0.7032608695652174	
27700	0.5077617328519856	0.7032851985559567	
27800	0.5078417266187051	0.7035971223021583	
27900	0.5078494623655914	0.7035483870967741	
28000	0.5077142857142857	0.7036071428571429	
28100	0.5080427046263345	0.7035943060498221	
28200	0.5078014184397163	0.7033687943262411	
28300	0.5076678445229682	0.7032155477031802	
28400	0.5076760563380281	0.7030633802816901	
28500	0.5078245614035087	0.7034035087719298	
28600	0.5077272727272727	0.7033916083916084	
28700	0.5078048780487805	0.7033101045296167	
28800	0.5079861111111111	0.7032638888888889	
28900	0.5080968858131488	0.7031833910034602	
29000	0.5077931034482759	0.7031379310344827	
29100	0.5076288659793814	0.7032302405498282	
29200	0.5078424657534246	0.7032191780821918	
29300	0.5077815699658703	0.7034129692832765	
29400	0.5079251700680272	0.7035374149659864	
29500	0.5076949152542373	0.7034237288135593	
29600	0.5076013513513513	0.7034459459459459	
29700	0.5076430976430977	0.7035353535353536	
29800	0.5071812080536913	0.7036577181208054	
29900	0.5071571906354515	0.7034782608695652	
30000	0.5073333333333333	0.7032666666666667	
30100	0.5073421926910299	0.7031893687707641	
30200	0.5075496688741722	0.7028807947019867	
30300	0.5075577557755776	0.703069306930693	
30400	0.5075657894736842	0.702828947368421	
30500	0.5075409836065574	0.7027868852459016	
30600	0.5071568627450981	0.7027124183006536	
30700	0.5071009771986971	0.7027361563517915	
30800	0.5071428571428571	0.7028571428571428	
30900	0.5071844660194175	0.7030097087378641	
31000	0.5070322580645161	0.7032258064516129	
31100	0.5067845659163988	0.7030546623794213	
31200	0.5068269230769231	0.7029487179487179	
31300	0.5067731629392971	0.7030031948881789	
31400	0.5063694267515924	0.7032165605095542	
31500	0.5063492063492063	0.7033333333333334	
31600	0.5063924050632911	0.7033860759493671	
31700	0.506435331230284	0.703217665615142	
31800	0.5064465408805031	0.7030817610062893	
31900	0.5063636363636363	0.7029467084639498	
32000	0.50640625	0.70296875	
32100	0.5064797507788162	0.7028660436137072	
32200	0.5062422360248447	0.7027329192546584	
32300	0.5062848297213622	0.7026625386996904	
32400	0.5062654320987654	0.7028086419753087	
32500	0.5062769230769231	0.7030461538461539	
32600	0.5062269938650307	0.7027914110429447	
32700	0.5063302752293578	0.7027522935779816	
32800	0.5065548780487805	0.7029573170731708	
32900	0.5061702127659574	0.7030395136778116	
33000	0.506090909090909	0.702939393939394	
33100	0.5061933534743203	0.7028700906344411	
33200	0.5062650602409638	0.702710843373494	
33300	0.5062462462462463	0.7027927927927928	
33400	0.506317365269461	0.7031137724550898	
33500	0.5060298507462686	0.7031641791044776	
33600	0.5060416666666666	0.7032142857142857	
33700	0.5060830860534125	0.703026706231454	
33800	0.505887573964497	0.7030177514792899	
33900	0.5058407079646018	0.7031858407079646	
34000	0.5058235294117647	0.703	
34100	0.5058651026392962	0.703049853372434	
34200	0.5055555555555555	0.7030409356725146	
34300	0.5057434402332361	0.7032361516034985	
34400	0.5059011627906976	0.7031104651162791	
34500	0.5057971014492754	0.7034202898550724	
34600	0.5055491329479769	0.7033526011560693	
34700	0.5054466858789626	0.703342939481268	
34800	0.5054022988505747	0.7031896551724138	
34900	0.5051575931232092	0.702836676217765	
35000	0.5053142857142857	0.7029714285714286	
35100	0.5052136752136752	0.703076923076923	
35200	0.5051136363636364	0.7032670454545454	
35300	0.505042492917847	0.7034277620396601	
35400	0.5051412429378531	0.7036440677966102	
35500	0.5053521126760563	0.7036619718309859	
35600	0.5053932584269663	0.7037359550561798	
35700	0.5052661064425771	0.7034733893557423	
35800	0.5053072625698324	0.7034357541899441	
35900	0.5050974930362117	0.7034540389972145	
36000	0.505	0.7035	
36100	0.5047368421052632	0.7034626038781163	
36200	0.5044475138121547	0.7033149171270718	
36300	0.504435261707989	0.7033884297520662	
36400	0.5042582417582417	0.7035989010989011	
36500	0.5042191780821917	0.7036164383561644	
36600	0.5039890710382514	0.7036612021857923	
36700	0.5039237057220708	0.7036239782016349	
36800	0.5039673913043479	0.7036413043478261	
36900	0.5039566395663957	0.7036314363143631	
37000	0.5041351351351351	0.7035675675675676	
37100	0.5040700808625337	0.7037466307277628	
37200	0.5042741935483871	0.7038172043010753	
37300	0.5040214477211796	0.7037533512064343	
37400	0.503903743315508	0.7037967914438503	
37500	0.5037333333333334	0.7037866666666667	
37600	0.5038563829787234	0.7036702127659574	
37700	0.5038992042440318	0.7036870026525199	
37800	0.504021164021164	0.7035714285714286	
37900	0.5037730870712401	0.7034828496042216	
38000	0.5039473684210526	0.7035789473684211	
38100	0.5038582677165354	0.7033595800524934	
38200	0.5037958115183246	0.7034031413612566	
38300	0.5035770234986945	0.7033681462140993	
38400	0.503515625	0.70328125	
38500	0.5036623376623377	0.7030909090909091	
38600	0.5035751295336788	0.7031088082901554	
38700	0.5035400516795866	0.7033333333333334	
38800	0.5035824742268041	0.7034536082474226	
38900	0.5038046272493574	0.7033676092544987	
39000	0.5037435897435898	0.7033846153846154	
39100	0.5037084398976982	0.7034271099744246	
39200	0.5035714285714286	0.7035969387755102	
39300	0.5035368956743003	0.703587786259542	
39400	0.5035786802030456	0.7035532994923858	
39500	0.5033924050632912	0.7035189873417722	
39600	0.5032323232323233	0.7032828282828283	
39700	0.5031989924433249	0.7033249370277078	
39800	0.5033668341708543	0.7033668341708542	
39900	0.5033583959899749	0.7036591478696742	
40000	0.503225	0.7036	
40100	0.5030922693266833	0.7034164588528679	
40200	0.5031840796019901	0.7032338308457712	
40300	0.5031761786600496	0.7032506203473945	
40400	0.5031930693069306	0.7032178217821782	
40500	0.5033086419753087	0.7032098765432099	
40600	0.5035714285714286	0.7033004926108375	
40700	0.5037592137592137	0.7032923832923833	
40800	0.5039460784313725	0.7032598039215686	
40900	0.5040097799511002	0.7032273838630807	
41000	0.503780487804878	0.7033414634146341	
41100	0.5037956204379562	0.7035279805352798	
41200	0.5039320388349514	0.703373786407767	
41300	0.5038983050847458	0.703317191283293	
41400	0.503816425120773	0.7033091787439614	
41500	0.5039759036144579	0.7033253012048193	
41600	0.5039903846153846	0.7034375	
41700	0.5040047961630696	0.7033812949640288	
41800	0.504066985645933	0.7034688995215311	
41900	0.5040572792362769	0.7034128878281622	
42000	0.5041428571428571	0.7034285714285714	
42100	0.5041330166270784	0.7036342042755345	
42200	0.5041943127962085	0.7035071090047393	
42300	0.5040898345153664	0.7035933806146573	
42400	0.5039150943396227	0.70375	
42500	0.5038588235294118	0.7038823529411765	
42600	0.5039906103286385	0.7038967136150235	
42700	0.5039578454332553	0.7039110070257611	
42800	0.5039252336448599	0.7038317757009346	
42900	0.5041491841491842	0.7037995337995337	
43000	0.5040465116279069	0.7036511627906977	
43100	0.5039443155452437	0.7038283062645012	
43200	0.5037962962962963	0.7037731481481482	
43300	0.503810623556582	0.7037875288683603	
43400	0.5039170506912443	0.703778801843318	
43500	0.5038620689655172	0.7037011494252874	
43600	0.5038532110091744	0.7038990825688073	
43700	0.5040961098398169	0.7038901601830664	
43800	0.5041780821917808	0.7039041095890411	
43900	0.5040546697038725	0.7040091116173121	
44000	0.5039545454545454	0.7041590909090909	
44100	0.5038775510204082	0.7041269841269842	
44200	0.5039592760180995	0.7040045248868778	
44300	0.5039277652370203	0.7040857787810384	
44400	0.5039189189189189	0.7042342342342343	
44500	0.504	0.704	
44600	0.5038116591928251	0.7041255605381166	
44700	0.5038255033557048	0.7042058165548098	
44800	0.50390625	0.7041741071428571	
44900	0.5040311804008909	0.7041648106904231	
45000	0.5042222222222222	0.7042	
45100	0.5039246119733924	0.7041241685144124	
45200	0.5039823008849558	0.7041150442477876	
45300	0.5040397350993377	0.704083885209713	
45400	0.5039647577092511	0.7039647577092512	
45500	0.503934065934066	0.7038901098901099	
45600	0.5039473684210526	0.7039473684210527	
45700	0.5039168490153173	0.7037636761487965	
45800	0.5039301310043668	0.7039956331877729	
45900	0.5041394335511983	0.7039433551198258	
46000	0.5042391304347826	0.7038695652173913	
46100	0.5040347071583514	0.7039045553145337	
46200	0.5039177489177489	0.7039177489177489	
46300	0.5038876889848812	0.7038228941684666	
46400	0.5039224137931034	0.7038146551724138	
46500	0.5039139784946236	0.7038279569892473	
46600	0.5039055793991416	0.7039055793991417	
46700	0.5038972162740899	0.7037044967880086	
46800	0.5038888888888889	0.7037820512820513	
46900	0.5038379530916844	0.7039232409381663	
47000	0.5037446808510638	0.703936170212766	
47100	0.5038216560509554	0.7040552016985138	
47200	0.5036864406779661	0.7040677966101695	
47300	0.5036363636363637	0.7038477801268499	
47400	0.5033755274261603	0.7037130801687763	
47500	0.5032421052631579	0.7037894736842105	
47600	0.5032773109243698	0.7036764705882353	
47700	0.5031656184486373	0.7037106918238993	
47800	0.5033472803347281	0.7037029288702928	
47900	0.5033402922755741	0.7036743215031315	
48000	0.5032083333333334	0.7038333333333333	
48100	0.5031808731808732	0.7038045738045738	
48200	0.502863070539419	0.7039004149377593	
48300	0.5027743271221532	0.7038302277432712	
48400	0.5027479338842975	0.7038636363636364	
48500	0.502618556701031	0.7039175257731959	
48600	0.5026337448559671	0.7038271604938272	
48700	0.5027104722792608	0.7038809034907597	
48800	0.5026024590163934	0.7039959016393442	
48900	0.5025357873210634	0.7040490797546012	
49000	0.5025714285714286	0.7041020408163265	
49100	0.5025865580448066	0.7042566191446028	
49200	0.5027235772357723	0.704369918699187	
49300	0.5029411764705882	0.7044016227180527	
49400	0.502753036437247	0.7041902834008097	
49500	0.5028282828282828	0.7042020202020202	
49600	0.5028427419354838	0.7042338709677419	
49700	0.5028370221327968	0.7040442655935614	
49800	0.5029518072289156	0.7040763052208835	
49900	0.502745490981964	0.7040280561122244	
50000	0.50278	0.70408	
50100	0.5029141716566866	0.7040319361277445	
50200	0.5029282868525896	0.7040836653386454	
50300	0.5029224652087475	0.7041749502982108	
50400	0.5029960317460317	0.7040674603174604	
50500	0.5027326732673267	0.7041584158415841	
50600	0.5027667984189723	0.7041501976284585	
50700	0.5026824457593688	0.7042800788954635	
50800	0.502755905511811	0.7043307086614173	
50900	0.5027111984282908	0.7041453831041258	
51000	0.5027647058823529	0.7041372549019608	
51100	0.5028375733855186	0.7041682974559687	
51200	0.5028515625	0.7041796875	
51300	0.5026900584795322	0.7042300194931774	
51400	0.5027042801556421	0.7041634241245136	
51500	0.502757281553398	0.7043495145631068	
51600	0.5028100775193799	0.7041666666666667	
51700	0.5028820116054159	0.7041779497098646	
51800	0.5029343629343629	0.7040540540540541	
51900	0.5029094412331406	0.7042774566473988	
52000	0.5027115384615385	0.7042307692307692	
52100	0.5025719769673704	0.7042418426103647	
52200	0.5025095785440613	0.7042145593869732	
52300	0.5025621414913958	0.7042447418738049	
52400	0.5025763358778625	0.7042175572519084	
52500	0.5024571428571428	0.7040952380952381	
52600	0.5024334600760456	0.7039733840304182	
52700	0.5023908918406073	0.7039278937381405	
52800	0.5025189393939394	0.7040340909090909	
52900	0.5023818525519849	0.7039886578449905	
53000	0.5025471698113207	0.7039622641509434	
53100	0.5024482109227872	0.7038606403013182	
53200	0.5023872180451128	0.7039473684210527	
53300	0.5023076923076923	0.703921200750469	
53400	0.5023033707865169	0.7037265917602996	
53500	0.5022616822429906	0.703570093457944	
53600	0.5022201492537314	0.7037126865671641	
53700	0.50219739292365	0.7037243947858473	
53800	0.5021933085501858	0.7037732342007434	
53900	0.5021335807050092	0.7037105751391466	
54000	0.5020185185185185	0.7037037037037037	
54100	0.5020887245841035	0.7036968576709797	
54200	0.5023062730627307	0.7036346863468634	
54300	0.5022651933701657	0.7037016574585635	
54400	0.5022426470588235	0.7035845588235294	
54500	0.5022201834862385	0.7037064220183487	
54600	0.5022710622710622	0.7036813186813187	
54700	0.5021572212065814	0.7037111517367459	
54800	0.5021167883211679	0.7036861313868613	
54900	0.5020036429872495	0.7036976320582878	
55000	0.5020909090909091	0.703709090909091	
55100	0.5020145190562614	0.7036297640653357	
55200	0.5019565217391304	0.703677536231884	
55300	0.5018987341772152	0.7037432188065099	
55400	0.5019494584837545	0.7035920577617328	
55500	0.501981981981982	0.7036036036036036	
55600	0.5021582733812949	0.7034892086330935	
55700	0.502100538599641	0.7033931777378815	
55800	0.5020071684587813	0.7033333333333334	
55900	0.5020035778175314	0.7032558139534884	
56000	0.5020178571428572	0.7034107142857143	
56100	0.5021390374331551	0.7032620320855615	
56200	0.5022419928825623	0.7033985765124555	
56300	0.5021847246891652	0.7033570159857904	
56400	0.5020035460992908	0.703386524822695	
56500	0.5018761061946903	0.703433628318584	
56600	0.5017491166077739	0.703356890459364	
56700	0.5018518518518519	0.70336860670194	
56800	0.5017605633802817	0.7032394366197183	
56900	0.5017750439367311	0.7033391915641476	
57000	0.5017894736842106	0.7033508771929825	
57100	0.5016287215411559	0.7032574430823118	
57200	0.5016608391608391	0.7032867132867133	
57300	0.5017102966841187	0.7033682373472949	
57400	0.5018118466898954	0.7033275261324042	
57500	0.5016869565217391	0.7033739130434783	
57600	0.5016493055555555	0.7035416666666666	
57700	0.5018197573656846	0.7034315424610053	
57800	0.5017301038062284	0.7032871972318339	
57900	0.5016580310880829	0.7032642487046632	
58000	0.5017068965517242	0.7031379310344827	
58100	0.5018760757314974	0.7031325301204819	
58200	0.5018384879725086	0.7032302405498282	
58300	0.5020068610634648	0.7032590051457976	
58400	0.5020547945205479	0.7033732876712329	
58500	0.5019145299145299	0.7033675213675213	
58600	0.5017747440273037	0.7033105802047781	
58700	0.5015843270868825	0.703458262350937	
58800	0.5015136054421768	0.7034183673469387	
58900	0.5015449915110356	0.7034634974533107	
59000	0.501542372881356	0.7033728813559322	
59100	0.5015566835871405	0.7033671742808799	
59200	0.5016385135135135	0.7032601351351352	
59300	0.5016863406408094	0.7031871838111299	
59400	0.5015824915824916	0.7032659932659933	
59500	0.501563025210084	0.7032941176470588	
59600	0.501493288590604	0.703255033557047	
59700	0.5015075376884423	0.7031658291457287	
59800	0.5014214046822743	0.7031605351170569	
59900	0.5014357262103506	0.7032220367278798	
60000	0.5015666666666667	0.7031166666666666	
60100	0.5015973377703827	0.7030948419301165	
60200	0.5016611295681063	0.7030232558139535	
60300	0.5016252072968491	0.7029850746268657	
60400	0.5017715231788079	0.7030463576158941	
60500	0.5019173553719009	0.7030909090909091	
60600	0.5018316831683168	0.7032343234323433	
60700	0.5017957166392092	0.7032784184514004	
60800	0.501858552631579	0.7033223684210527	
60900	0.5017898193760263	0.7032840722495894	
61000	0.5017868852459016	0.7032622950819672	
61100	0.5017512274959084	0.7033387888707038	
61200	0.5017320261437909	0.7033006535947712	
61300	0.5018433931484503	0.7033605220228385	
61400	0.5018892508143322	0.7033550488599348	
61500	0.5018536585365854	0.7033333333333334	
61600	0.5019480519480519	0.7033766233766233	
61700	0.5019773095623987	0.7035008103727715	
61800	0.5021035598705501	0.7035275080906149	
61900	0.5020840064620355	0.7034571890145396	
62000	0.5020322580645161	0.7034354838709678	
62100	0.5021095008051529	0.7035265700483092	
62200	0.5021704180064309	0.7034726688102894	
62300	0.5021187800963082	0.7034510433386838	
62400	0.5019871794871795	0.703349358974359	
62500	0.501952	0.703344	
62600	0.501964856230032	0.7033546325878595	
62700	0.5018979266347687	0.7033811802232854	
62800	0.5018471337579617	0.7035668789808918	
62900	0.5019554848966614	0.7034658187599364	
63000	0.5019523809523809	0.7034603174603175	
63100	0.5019968304278922	0.7034706814580032	
63200	0.5020569620253165	0.7035917721518987	
63300	0.5020695102685624	0.7035860979462876	
63400	0.5020189274447949	0.7036435331230284	
63500	0.5019370078740157	0.703748031496063	
63600	0.5019025157232705	0.7037578616352201	
63700	0.5019623233908949	0.7037833594976453	
63800	0.5019592476489029	0.7038557993730408	
63900	0.5018309859154929	0.703849765258216	
64000	0.501859375	0.703734375	
64100	0.5018564742589704	0.7036661466458658	
64200	0.5018380062305295	0.7037383177570093	
64300	0.5017884914463453	0.7037636080870917	
64400	0.5017391304347826	0.7038509316770186	
64500	0.501937984496124	0.7038604651162791	
64600	0.5017956656346749	0.7038544891640867	
64700	0.5017156105100463	0.7038176197836167	
64800	0.5015740740740741	0.7037345679012346	
64900	0.5014483821263482	0.7036825885978428	
65000	0.5014307692307692	0.7036461538461538	
65100	0.501336405529954	0.7033179723502304	
65200	0.5014110429447852	0.7031134969325153	
65300	0.5013629402756509	0.7030168453292496	
65400	0.5013149847094801	0.7029510703363915	
65500	0.5013435114503817	0.7028854961832061	
65600	0.5014176829268293	0.7029725609756098	
65700	0.5015068493150685	0.7029528158295282	
65800	0.5015957446808511	0.7029939209726443	
